route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCESN-87394452-87394007,OCESN,"","Brou - Chartres",,2,,,
OCESN-87394007-87394494,OCESN,"","Chartres - Courtalain-St-Pellerin",,2,,,
OCESN-87394007-87545707,OCESN,"","Chartres - Voves",,2,,,
OCE120,OCESN,"","PARIS CHARTRES NOGENT",,2,,,
OCESN-87394007-87394296,OCESN,"","Chartres - Nogent-le-Rotrou",,2,,,
OCE669681,OCESN,"","Le Mans - Nogent",,2,,,
OCESN-87394007-87396002,OCESN,"","Chartres - Le Mans",,2,,,
OCESN-87484006-87394007,OCESN,"","Angers-St-Laud - Chartres",,2,,,
OCE77,OCESN,"","Poitiers - Tours",,2,,,
OCESN-87485003-87571000,OCESN,"","La Rochelle-Ville - Tours",,2,,,
OCESN-87575001-87571000,OCESN,"","Poitiers - Tours",,2,,,
OCE76,OCESN,"","Poitiers - Châtellerault",,2,,,
OCESN-87575142-87575001,OCESN,"","Chatellerault - Poitiers",,2,,,
OCESN-87583005-87575142,OCESN,"","Angoulême - Chatellerault",,2,,,
OCESN-87575142-87592006,OCESN,"","Chatellerault - Limoges-Bénédictins",,2,,,
OCESN-87575142-87485003,OCESN,"","Chatellerault - La Rochelle-Ville",,2,,,
OCE79,OCESN,"","Poitiers - Angoulême",,2,,,
OCESN-87583005-87575001,OCESN,"","Angoulême - Poitiers",,2,,,
OCESN-87575001-87491001,OCESN,"","Poitiers - Saintes",,2,,,
OCE80,OCESN,"","Poitiers - La Rochelle",,2,,,
OCESN-87485003-87575001,OCESN,"","La Rochelle-Ville - Poitiers",,2,,,
OCESN-87485300-87575001,OCESN,"","Niort - Poitiers",,2,,,
OCESN-87485003-87592006,OCESN,"","La Rochelle-Ville - Limoges-Bénédictins",,2,,,
OCESN-87485003-87592543,OCESN,"","La Rochelle-Ville - Le Dorat",,2,,,
OCESN-87485003-87485300,OCESN,"","La Rochelle-Ville - Niort",,2,,,
OCESN-87486019-87571000,OCESN,"","La Roche-sur-Yon - Tours",,2,,,
OCE83,OCESN,"","La Rochelle Porte Dauphine - Saintes",,2,,,
OCESN-87437798-87485144,OCESN,"","La-Rochelle-Pt-Dauphine - Rochefort",,2,,,
OCESN-87485003-87485144,OCESN,"","La Rochelle-Ville - Rochefort",,2,,,
OCE84,OCESN,"","La Rochelle - Bordeaux",,2,,,
OCESN-87581009-87491001,OCESN,"","Bordeaux-St-Jean - Saintes",,2,,,
OCESN-87491001-87491209,OCESN,"","Saintes - St-Mariens-St-Yzan",,2,,,
OCESN-87485300-87491001,OCESN,"","Niort - Saintes",,2,,,
OCE90,OCESN,"","Royan - Angoulême",,2,,,
OCE85,OCESN,"","La Rochelle - Angoulême",,2,,,
OCESN-87583005-87485003,OCESN,"","Angoulême - La Rochelle-Ville",,2,,,
OCESN-87437798-87491001,OCESN,"","La-Rochelle-Pt-Dauphine - Saintes",,2,,,
OCESN-87485003-87491001,OCESN,"","La Rochelle-Ville - Saintes",,2,,,
OCESN-87581009-87437798,OCESN,"","Bordeaux-St-Jean - La-Rochelle-Pt-Dauphine",,2,,,
OCE629119,OCESN,"","Angoulême - Bordeaux",,2,,,
OCESN-87581009-87575001,OCESN,"","Bordeaux-St-Jean - Poitiers",,2,,,
OCESN-87581009-87584052,OCESN,"","Bordeaux-St-Jean - Libourne",,2,,,
OCESN-87583005-87584516,OCESN,"","Angoulême - Coutras",,2,,,
OCESN-87581009-87584516,OCESN,"","Bordeaux-St-Jean - Coutras",,2,,,
OCE629118,OCESN,"","St Mariens - Bordeaux",,2,,,
OCESN-87581009-87491209,OCESN,"","Bordeaux-St-Jean - St-Mariens-St-Yzan",,2,,,
OCE629097,OCESN,"","Brive - Périgeux - Bordeaux",,2,,,
OCESN-87581009-87594002,OCESN,"","Bordeaux-St-Jean - Brive-la-Gaillarde",,2,,,
OCESN-87581009-87595009,OCESN,"","Bordeaux-St-Jean - Périgueux",,2,,,
OCE725952,OCESN,"","BORDEAUX-PERIGUEUX-BRIVE-TULLE",,2,,,
OCESN-87581009-87594499,OCESN,"","Bordeaux-St-Jean - Tulle",,2,,,
OCESN-87594382-87595009,OCESN,"","Condat-le-Lardin - Périgueux",,2,,,
OCESN-87595298-87595009,OCESN,"","Mussidan - Périgueux",,2,,,
OCE104647,OCESN,"","LIMOGES - PERIGUEUX - BORDEAUX",,2,,,
OCESN-87584268-87581009,OCESN,"","Bergerac - Bordeaux-St-Jean",,2,,,
OCE629114,OCESN,"","Sarlat - Bergerac - Bordeaux",,2,,,
OCESN-87581009-87595827,OCESN,"","Bordeaux-St-Jean - Sarlat",,2,,,
OCESN-87586008-87586453,OCESN,"","Agen - Monsempron-Libos",,2,,,
OCESN-87586008-87592006,OCESN,"","Agen - Limoges-Bénédictins",,2,,,
OCESN-87595751-87595009,OCESN,"","Le Buisson - Périgueux",,2,,,
OCESN-87595751-87586453,OCESN,"","Le Buisson - Monsempron-Libos",,2,,,
OCESN-87581009-87671016,OCESN,"","Bordeaux-St-Jean - Mont-de-Marsan",,2,,,
OCESN-87671016-87673103,OCESN,"","Mont-de-Marsan - Morcenx",,2,,,
OCESN-87581009-87581256,OCESN,"","Bordeaux-St-Jean - Pauillac",,2,,,
OCESN-87581009-87581314,OCESN,"","Bordeaux-St-Jean - Lesparre",,2,,,
OCESN-87581314-87581751,OCESN,"","Lesparre - Pessac",,2,,,
OCESN-87581009-87581389,OCESN,"","Bordeaux-St-Jean - Le-Verdon",,2,,,
OCE629112,OCESN,"","Bordeaux - Le Verdon",,2,,,
OCESN-87581009-87581199,OCESN,"","Bordeaux-St-Jean - Macau",,2,,,
OCESN-87581199-87581751,OCESN,"","Macau - Pessac",,2,,,
OCESN-87581009-87677005,OCESN,"","Bordeaux-St-Jean - Hendaye",,2,,,
OCESN-87673004-87581009,OCESN,"","Bayonne - Bordeaux-St-Jean",,2,,,
OCESN-87673004-87673202,OCESN,"","Bayonne - Dax",,2,,,
OCESN-87581009-87673202,OCESN,"","Bordeaux-St-Jean - Dax",,2,,,
OCE629108,OCESN,"","Bordeaux - Agen",,2,,,
OCESN-87581009-87582775,OCESN,"","Bordeaux-St-Jean - Langon",,2,,,
OCESN-87586008-87581009,OCESN,"","Agen - Bordeaux-St-Jean",,2,,,
OCESN-87586008-87586545,OCESN,"","Agen - Marmande",,2,,,
OCESN-87581009-87586545,OCESN,"","Bordeaux-St-Jean - Marmande",,2,,,
OCESN-87586008-87582775,OCESN,"","Agen - Langon",,2,,,
OCESN-87673004-87672006,OCESN,"","Bayonne - Pau",,2,,,
OCESN-87673004-87671008,OCESN,"","Bayonne - Tarbes",,2,,,
OCE629115,OCESN,"","Tarbes - Pau - Bayonne",,2,,,
OCE629104,OCESN,"","Bordeaux - Dax - Tarbes",,2,,,
OCESN-87673202-87672006,OCESN,"","Dax - Pau",,2,,,
OCESN-87673202-87671008,OCESN,"","Dax - Tarbes",,2,,,
OCESN-87581009-87672006,OCESN,"","Bordeaux-St-Jean - Pau",,2,,,
OCESN-87673004-87673723,OCESN,"","Bayonne - St-Jean-Pied-de-Port",,2,,,
OCE629107,OCESN,"","Bayonne - St Jean Pied de Port",,2,,,
OCESN-87691949-87672006,OCESN,"","Bidos - Pau",,2,,,
OCE629116,OCESN,"","Pau - Oloron - Bedous",,2,,,
OCESN-87672774-87672006,OCESN,"","Bedous - Pau",,2,,,
OCESN-87592006-87575001,OCESN,"","Limoges-Bénédictins - Poitiers",,2,,,
OCESN-87592543-87575001,OCESN,"","Le Dorat - Poitiers",,2,,,
OCESN-87592543-87592006,OCESN,"","Le Dorat - Limoges-Bénédictins",,2,,,
OCESN-87583005-87592006,OCESN,"","Angoulême - Limoges-Bénédictins",,2,,,
OCESN-87592873-87592006,OCESN,"","Chabanais - Limoges-Bénédictins",,2,,,
OCESN-87583005-87592717,OCESN,"","Angoulême - Saillat-Chassenon",,2,,,
OCESN-87592006-87592709,OCESN,"","Limoges-Bénédictins - St-Junien",,2,,,
OCESN-87592006-87595009,OCESN,"","Limoges-Bénédictins - Périgueux",,2,,,
OCESN-87594002-87592006,OCESN,"","Brive-la-Gaillarde - Limoges-Bénédictins",,2,,,
OCESN-87592006-87592824,OCESN,"","Limoges-Bénédictins - St-Yrieix-la-Perche",,2,,,
OCE104648,OCESN,"","LIMOGES - ST YRIEIX - BRIVE",,2,,,
OCESN-87592006-87594663,OCESN,"","Limoges-Bénédictins - Pompadour",,2,,,
OCESN-87594002-87594630,OCESN,"","Brive-la-Gaillarde - Objat",,2,,,
OCE104652,OCESN,"","BRIVE - TULLE - USSEL - CLERMONT FD",,2,,,
OCESN-87594002-87594499,OCESN,"","Brive-la-Gaillarde - Tulle",,2,,,
OCESN-87592006-87594093,OCESN,"","Limoges-Bénédictins - Ussel",,2,,,
OCE104653,OCESN,"","LIMOGES - EYMOUTIERS - USSEL - CLERMONT FD",,2,,,
OCESN-87592121-87592006,OCESN,"","Eymoutiers-Vassiviere - Limoges-Bénédictins",,2,,,
OCE104651,OCESN,"","LIMOGES -GUERET - MONTLUCON",,2,,,
OCESN-87597609-87592006,OCESN,"","Guéret - Limoges-Bénédictins",,2,,,
OCESN-87595009-87594093,OCESN,"","Périgueux - Ussel",,2,,,
OCE645564,OCESN,"","CHATEAUROUX - ST SEBASTIEN - LIMOGES",,2,,,
OCESN-87592378-87592006,OCESN,"","La Souterraine - Limoges-Bénédictins",,2,,,
OCE104649,OCESN,"","LIMOGES - UZERCHE - BRIVE",,2,,,
OCESN-87613422-87611004,OCESN,"","Rodez - Toulouse-Matabiau",,2,,,
OCESN-87615625-87611004,OCESN,"","Carmaux - Toulouse-Matabiau",,2,,,
OCE4624,OCESN,"","Rodez / Millau / Tournemire-Roquefort",,2,,,
OCESN-87594002-87613422,OCESN,"","Brive-la-Gaillarde - Rodez",,2,,,
OCESN-87594002-87613109,OCESN,"","Brive-la-Gaillarde - Capdenac",,2,,,
OCESN-87645002-87613109,OCESN,"","Aurillac - Capdenac",,2,,,
OCESN-87611749-87446179,OCESN,"","Auch - Saint-Cyprien-Arènes",,2,,,
OCESN-87611749-87611004,OCERRR MidiPy,"","Auch - Toulouse-Matabiau",,2,,,
OCESN-87611806-87446179,OCESN,"","L'Isle-Jourdain (Gers) - Saint-Cyprien-Arènes",,2,,,
OCESN-87611467-87611004,OCESN,"","Colomiers - Toulouse-Matabiau",,2,,,
OCE4627,OCESN,"","Toulouse / Narbonne / Nimes / Cerbère",,2,,,
OCESN-87781104-87611004,OCESN,"","Narbonne - Toulouse-Matabiau",,2,,,
OCESN-87615286-87611004,OCESN,"","Carcassonne - Toulouse-Matabiau",,2,,,
OCESN-87613091-87611004,OCESN,"","Figeac - Toulouse-Matabiau",,2,,,
OCESN-87615344-87611004,OCESN,"","St-Sulpice (Tarn) - Toulouse-Matabiau",,2,,,
OCE645732,OCESN,"","Toulouse / Figeac / Aurillac",,2,,,
OCESN-87645002-87611004,OCESN,"","Aurillac - Toulouse-Matabiau",,2,,,
OCESN-87615252-87611004,OCESN,"","Gaillac - Toulouse-Matabiau",,2,,,
OCESN-87734004-87611004,OCESN,"","Clermont-Ferrand - Toulouse-Matabiau",,2,,,
OCESN-87645002-87734004,OCESN,"","Aurillac - Clermont-Ferrand",,2,,,
OCE4619,OCESN,"","Toulouse / Latour de Carol",,2,,,
OCESN-87611616-87611004,OCESN,"","Foix - Toulouse-Matabiau",,2,,,
OCESN-87611384-87611343,OCESN,"","Auterive - Pamiers",,2,,,
OCESN-87611384-87611616,OCESN,"","Auterive - Foix",,2,,,
OCESN-87611384-87611533,OCESN,"","Auterive - Ax-les-Thermes",,2,,,
OCESN-87611533-87611004,OCESN,"","Ax-les-Thermes - Toulouse-Matabiau",,2,,,
OCESN-87611384-87611483,OCESN,"","Auterive - Latour-de-Carol-Enveitg",,2,,,
OCESN-87611483-87611004,OCESN,"","Latour-de-Carol-Enveitg - Toulouse-Matabiau",,2,,,
OCE4629,OCESN,"","Toulouse / Brive",,2,,,
OCESN-87613000-87611004,OCESN,"","Cahors - Toulouse-Matabiau",,2,,,
OCESN-87594002-87611004,OCESN,"","Brive-la-Gaillarde - Toulouse-Matabiau",,2,,,
OCE4630,OCESN,"","Toulouse / Agen / Bordeaux",,2,,,
OCESN-87611244-87611004,OCESN,"","Montauban-Ville-Bourbon - Toulouse-Matabiau",,2,,,
OCESN-87615245-87611004,OCESN,"","Tessonnières - Toulouse-Matabiau",,2,,,
OCESN-87615542-87611004,OCESN,"","Mazamet - Toulouse-Matabiau",,2,,,
OCESN-87611038-87611004,OCESN,"","Muret - Toulouse-Matabiau",,2,,,
OCESN-87734004-87641423,OCESN,"","Clermont-Ferrand - Volvic",,2,,,
OCE384859,OCESN,"","Clermont Fd / Durtol / Volvic (ligne 14)",,2,,,
OCESN-87734004-87641449,OCESN,"","Clermont-Ferrand - Durtol-Nohanent",,2,,,
OCESN-87734004-87734459,OCESN,"","Clermont-Ferrand - Pont-de-Dore",,2,,,
OCE388859,OCESN,"","Clermont Fd / Thiers (ligne 6)",,2,,,
OCESN-87734004-87696328,OCESN,"","Clermont-Ferrand - Moulins-sur-Allier",,2,,,
OCESN-87734004-87732206,OCESN,"","Clermont-Ferrand - St-Germain-des-Fossés",,2,,,
OCESN-87734004-87696005,OCESN,"","Clermont-Ferrand - Nevers",,2,,,
OCESN-87734004-87734053,OCESN,"","Clermont-Ferrand - Riom-Châtel-Guyon",,2,,,
OCESN-87734004-87734186,OCESN,"","Clermont-Ferrand - Vic-le-Comte",,2,,,
OCE384849,OCESN,"","Clermont Fd / Vic / Issoire / Brioude (ligne 1)",,2,,,
OCESN-87734269-87734004,OCESN,"","Brioude - Clermont-Ferrand",,2,,,
OCESN-87734251-87734004,OCESN,"","Arvant - Clermont-Ferrand",,2,,,
OCESN-87734004-87734202,OCESN,"","Clermont-Ferrand - Issoire",,2,,,
OCESN-87734004-87645473,OCESN,"","Clermont-Ferrand - Le Lioran",,2,,,
OCESN-87645002-87645507,OCESN,"","Aurillac - Neussargues",,2,,,
OCESN-87594002-87645507,OCESN,"","Brive-la-Gaillarde - Neussargues",,2,,,
OCESN-87734004-87734319,OCESN,"","Clermont-Ferrand - Langeac",,2,,,
OCE384862,OCESN,"","Clermont Fd / Nimes (ligne 4)",,2,,,
OCESN-87734350-87775007,OCESN,"","Langogne - Nîmes",,2,,,
OCESN-87775288-87734350,OCESN,"","Alès - Langogne",,2,,,
OCESN-87775288-87734004,OCESN,"","Alès - Clermont-Ferrand",,2,,,
OCE645562,OCESN,"","Nîmes Clermont Multi Activité",,2,,,
OCE384856,OCESN,"","Clermont Fd pass nord / sud",,2,,,
OCESN-87696005-87734186,OCESN,"","Nevers - Vic-le-Comte",,2,,,
OCESN-87696328-87734186,OCESN,"","Moulins-sur-Allier - Vic-le-Comte",,2,,,
OCESN-87734202-87696328,OCESN,"","Issoire - Moulins-sur-Allier",,2,,,
OCESN-87734202-87734053,OCESN,"","Issoire - Riom-Châtel-Guyon",,2,,,
OCESN-87734053-87734186,OCESN,"","Riom-Châtel-Guyon - Vic-le-Comte",,2,,,
OCESN-87734202-87732206,OCESN,"","Issoire - St-Germain-des-Fossés",,2,,,
OCESN-87732206-87734186,OCESN,"","St-Germain-des-Fossés - Vic-le-Comte",,2,,,
OCESN-87732404-87734202,OCESN,"","Gannat - Issoire",,2,,,
OCESN-87732404-87734186,OCESN,"","Gannat - Vic-le-Comte",,2,,,
OCESN-87734269-87732404,OCESN,"","Brioude - Gannat",,2,,,
OCESN-87734269-87696328,OCESN,"","Brioude - Moulins-sur-Allier",,2,,,
OCESN-87734004-87694307,OCESN,"","Clermont-Ferrand - Montchanin",,2,,,
OCE649569,OCESN,"","Cermont Ferrand / Dijon Multi-Activités",,2,,,
OCESN-87734004-87713040,OCESN,"","Clermont-Ferrand - Dijon-Ville",,2,,,
OCE156702,OCESN,"","Lyon - Clermont-FD",,2,,,
OCESN-87722025-87726802,OCESN,"","Lyon-Perrache - Roanne",,2,,,
OCE645563,OCESN,"","Clermont / Roanne / Lyon",,2,,,
OCESN-87781104-87784009,OCESN,"","Narbonne - Perpignan",,2,,,
OCESN-87773002-87784009,OCESN,"","Montpellier-Saint-Roch - Perpignan",,2,,,
OCESN-87785006-87784009,OCESN,"","Cerbère - Perpignan",,2,,,
OCESN-87775007-87611004,OCESN,"","Nîmes - Toulouse-Matabiau",,2,,,
OCESN-87765008-87611004,OCESN,"","Avignon-Centre - Toulouse-Matabiau",,2,,,
OCESN-87615286-87781104,OCESN,"","Carcassonne - Narbonne",,2,,,
OCESN-87615039-87781104,OCESN,"","Castelnaudary - Narbonne",,2,,,
OCESN-87615286-87775007,OCESN,"","Carcassonne - Nîmes",,2,,,
OCESN-87765008-87781104,OCESN,"","Avignon-Centre - Narbonne",,2,,,
OCESN-87785006-87775007,OCESN,"","Cerbère - Nîmes",,2,,,
OCESN-87785006-87781104,OCESN,"","Cerbère - Narbonne",,2,,,
OCESN-87765008-87785006,OCESN,"","Avignon-Centre - Cerbère",,2,,,
OCESN-87785006-87773002,OCESN,"","Cerbère - Montpellier-Saint-Roch",,2,,,
OCESN-87775007-87784009,OCESN,"","Nîmes - Perpignan",,2,,,
OCESN-87781104-87775007,OCESN,"","Narbonne - Nîmes",,2,,,
OCE8622,OCESN,"","IV MARSEILLE / MONTPELLIER / NARBONNE / CERBERE Multi activités",,2,,,
OCE645673,OCESN,"","IV  MARSEILLE / NIMES / MONTPELLIER / NARBONNE",,2,,,
OCE645674,OCESN,"","Marseille / Nîmes",,2,,,
OCESN-87751008-87773002,OCESN,"","Marseille-St-Charles - Montpellier-Saint-Roch",,2,,,
OCESN-87751008-87781104,OCESN,"","Marseille-St-Charles - Narbonne",,2,,,
OCESN-87781005-87751008,OCESN,"","Béziers - Marseille-St-Charles",,2,,,
OCESN-87751008-87775007,OCESN,"","Marseille-St-Charles - Nîmes",,2,,,
OCESN-87751008-87784009,OCESN,"","Marseille-St-Charles - Perpignan",,2,,,
OCESN-87785006-87751008,OCESN,"","Cerbère - Marseille-St-Charles",,2,,,
OCE651,OCESN,"","Nîmes-Mende-St Chély d'Apcher",,2,,,
OCESN-87775213-87775007,OCESN,"","Génolhac - Nîmes",,2,,,
OCE124628,OCESN,"","Directs  NA AL MDE",,2,,,
OCESN-87775288-87773002,OCESN,"","Alès - Montpellier-Saint-Roch",,2,,,
OCESN-87775213-87781104,OCESN,"","Génolhac - Narbonne",,2,,,
OCESN-87775288-87781104,OCESN,"","Alès - Narbonne",,2,,,
OCESN-87775171-87775007,OCESN,"","La Bastide-St-Laurent - Nîmes",,2,,,
OCESN-87775288-87775213,OCESN,"","Alès - Génolhac",,2,,,
OCE644,OCESN,"","Nîmes-Le Grau du Roi",,2,,,
OCESN-87775866-87775007,OCESN,"","Le Grau-du-Roi - Nîmes",,2,,,
OCE646,OCESN,"","Perpignan-Villefranche",,2,,,
OCESN-87784009-87784686,OCESN,"","Perpignan - Villefranche-Vernet-l.B",,2,,,
OCE643,OCESN,"","Carcassonne-Quillan",,2,,,
OCESN-87783605-87775007,OCESN,"","Mende - Nîmes",,2,,,
OCESN-87783605-87781104,OCESN,"","Mende - Narbonne",,2,,,
OCESN-87783282-87775007,OCESN,"","Marvejols - Nîmes",,2,,,
OCE652,OCESN,"","Béziers-Neussargues",,2,,,
OCESN-87781005-87783241,OCESN,"","Béziers - St-Chély-d'Apcher",,2,,,
OCESN-87781005-87783001,OCESN,"","Béziers - Millau",,2,,,
OCESN-87783001-87783241,OCESN,"","Millau - St-Chély-d'Apcher",,3,,,
OCESN-87773002-87783241,OCESN,"","Montpellier-Saint-Roch - St-Chély-d'Apcher",,2,,,
OCE144653,OCESN,"","Montpellier St Chély",,2,,,
OCESN-87751008-87753004,OCESN,"","Marseille-St-Charles - Miramas",,2,,,
OCESN-87765008-87765107,OCESN,"","Avignon-Centre - Orange",,2,,,
OCESN-87318964-87765735,OCESN,"","Avignon-TGV - Carpentras",,2,,,
OCESN-87765008-87765735,OCESN,"","Avignon-Centre - Carpentras",,2,,,
OCESN-87765008-87751008,OCESN,"","Avignon-Centre - Marseille-St-Charles",,2,,,
OCESN-87318964-87751008,OCESN,"","Avignon-TGV - Marseille-St-Charles",,2,,,
OCE705966,OCESN,"","MARSEILLE/MIRAMAS via PDB",,2,,,
OCESN-87751404-87751008,OCESN,"","Aix-en-Provence - Marseille-St-Charles",,2,,,
OCESN-87751008-87751826,OCESN,"","Marseille-St-Charles - Saint-Antoine",,2,,,
OCESN-87751404-87751321,OCESN,"","Aix-en-Provence - Manosque-Gréoux",,2,,,
OCESN-87751321-87751008,OCESN,"","Manosque-Gréoux - Marseille-St-Charles",,2,,,
OCESN-87751008-87751206,OCESN,"","Marseille-St-Charles - Sisteron",,2,,,
OCESN-87751750-87751008,OCESN,"","Aubagne - Marseille-St-Charles",,2,,,
OCE336,OCESN,"","MARSEILLE/LES ARCS",,2,,,
OCESN-87756486-87756056,OCESN,"","Menton - Nice-Ville",,2,,,
OCESN-87757617-87756486,OCESN,"","Cannes-la-Bocca - Menton",,2,,,
OCESN-87755447-87756486,OCESN,"","Les Arcs-Draguignan - Menton",,2,,,
OCESN-87757617-87756056,OCESN,"","Cannes-la-Bocca - Nice-Ville",,2,,,
OCESN-87757617-87756403,OCESN,"","Cannes-la-Bocca - Monaco-Monte-Carlo",,2,,,
OCESN-87756403-87756056,OCESN,"","Monaco-Monte-Carlo - Nice-Ville",,2,,,
OCESN-87757625-87755447,OCESN,"","Cannes - Les Arcs-Draguignan",,2,,,
OCESN-87757625-87757526,OCESN,"","Cannes - St-Raphaël-Valescure",,2,,,
OCESN-87756833-87756056,OCESN,"","Breil-sur-Roya - Nice-Ville",,2,,,
OCESN-87751008-87755009,OCESN,"","Marseille-St-Charles - Toulon",,2,,,
OCESN-87755629-87751008,OCESN,"","Hyères - Marseille-St-Charles",,2,,,
OCESN-87755629-87755009,OCESN,"","Hyères - Toulon",,2,,,
OCESN-87755447-87755009,OCESN,"","Les Arcs-Draguignan - Toulon",,2,,,
OCESN-87755447-87751008,OCESN,"","Les Arcs-Draguignan - Marseille-St-Charles",,2,,,
OCE312847,OCESN,"","AVIGNON TOULON",,2,,,
OCESN-87755447-87753004,OCESN,"","Les Arcs-Draguignan - Miramas",,2,,,
OCESN-87753004-87755009,OCESN,"","Miramas - Toulon",,2,,,
OCESN-87751008-87756486,OCESN,"","Marseille-St-Charles - Menton",,2,,,
OCE204,OCESN,"","Macon - Bourg-en-Bresse - Ambérieu",,2,,,
OCESN-87743716-87725689,OCESN,"","Ambérieu-en-Bugey - Mâcon-Ville",,2,,,
OCESN-87743005-87725689,OCESN,"","Bourg-en-Bresse - Mâcon-Ville",,2,,,
OCESN-87743716-87743005,OCESN,"","Ambérieu-en-Bugey - Bourg-en-Bresse",,3,,,
OCESN-87741009-87741728,OCESN,"","Chambéry-Chal.-les-Eaux - Moûtiers-Salins-Brides",,2,,,
OCESN-87741132-87741793,OCESN,"","Aix-les-Bains-le-Revard - Bourg-St-Maurice",,2,,,
OCESN-87741645-87741009,OCESN,"","Albertville - Chambéry-Chal.-les-Eaux",,2,,,
OCESN-87741132-87741728,OCESN,"","Aix-les-Bains-le-Revard - Moûtiers-Salins-Brides",,2,,,
OCESN-87723197-87742320,OCESN,"","Lyon-Part-Dieu - St-Jean-de-Maurienne-A.",,2,,,
OCESN-87723429-87741009,OCESN,"","Bourgoin-Jallieu - Chambéry-Chal.-les-Eaux",,2,,,
OCE64,OCESN,"","Ambérieu - Chambéry",,2,,,
OCESN-87743716-87741009,OCESN,"","Ambérieu-en-Bugey - Chambéry-Chal.-les-Eaux",,2,,,
OCE160696,OCESN,"","SAG-Rives - Grenoble Gières - Chy",,2,,,
OCE48,OCESN,"","ACY_CR",,2,,,
OCE63,OCESN,"","Annecy - St Gervais",,2,,,
OCESN-87746008-87746305,OCESN,"","Annecy - La Roche-sur-Foron",,2,,,
OCE61,OCESN,"","Annemasse - Annecy",,2,,,
OCESN-87745497-87745646,OCESN,"","Annemasse - Thonon-les-Bains",,2,,,
OCESN-87745679-87723197,OCESN,"","Evian-les-Bains - Lyon-Part-Dieu",,2,,,
OCESN-87745000-87745679,OCESN,"","Bellegarde-Gare - Evian-les-Bains",,2,,,
OCESN-87745000-87745646,OCESN,"","Bellegarde-Gare - Thonon-les-Bains",,2,,,
OCESN-87745497-87746479,OCESN,"","Annemasse - St-Gervais-L-B-Le-Fayet",,2,,,
OCESN-87745000-87746479,OCESN,"","Bellegarde-Gare - St-Gervais-L-B-Le-Fayet",,2,,,
OCESN-87722025-87746479,OCESN,"","Lyon-Perrache - St-Gervais-L-B-Le-Fayet",,2,,,
OCESN-87745679-87722025,OCESN,"","Evian-les-Bains - Lyon-Perrache",,2,,,
OCESN-87746008-87746479,OCESN,"","Annecy - St-Gervais-L-B-Le-Fayet",,2,,,
OCE70,OCESN,"","Chambéry - St Marcellin",,2,,,
OCESN-87747402-87761007,OCESN,"","Grenoble U.-Gières - Valence-Ville",,2,,,
OCESN-87747006-87747402,OCESN,"","Grenoble - Grenoble U.-Gières",,2,,,
OCESN-87747402-87761718,OCESN,"","Grenoble U.-Gières - St-Marcellin",,2,,,
OCESN-87761718-87761007,OCESN,"","St-Marcellin - Valence-Ville",,2,,,
OCESN-87747006-87761718,OCESN,"","Grenoble - St-Marcellin",,2,,,
OCE160695,OCESN,"","Lyon - SAG - Grenoble Gières",,2,,,
OCESN-87747402-87723494,OCESN,"","Grenoble U.-Gières - St-André-le-Gaz",,2,,,
OCESN-87747402-87747246,OCESN,"","Grenoble U.-Gières - Rives",,2,,,
OCESN-87747006-87723494,OCESN,"","Grenoble - St-André-le-Gaz",,2,,,
OCESN-87747006-87747246,OCESN,"","Grenoble - Rives",,2,,,
OCE645617,OCESN,"","Grenoble - Gap - Briancon Multi Activités",,2,,,
OCESN-87763003-87747006,OCESN,"","Gap - Grenoble",,2,,,
OCESN-87747626-87747006,OCESN,"","Clelles-Mens - Grenoble",,2,,,
OCE645618,OCESN,"","Grenoble - Gap - Briancon",,2,,,
OCESN-87747006-87763300,OCESN,"","Grenoble - Veynes-Dévoluy",,2,,,
OCESN-87741009-87747246,OCESN,"","Chambéry-Chal.-les-Eaux - Rives",,2,,,
OCE160689,OCESN,"","Macon - Valence - (Pierrelatte)",,2,,,
OCESN-87722025-87725689,OCESN,"","Lyon-Perrache - Mâcon-Ville",,2,,,
OCESN-87723197-87725689,OCESN,"","Lyon-Part-Dieu - Mâcon-Ville",,2,,,
OCESN-87722025-87761007,OCESN,"","Lyon-Perrache - Valence-Ville",,2,,,
OCESN-87723197-87761007,OCESN,"","Lyon-Part-Dieu - Valence-Ville",,2,,,
OCESN-87725689-87761007,OCESN,"","Mâcon-Ville - Valence-Ville",,2,,,
OCE160687,OCESN,"","(Macon) - Lyon - Avignon Multi Activités",,2,,,
OCESN-87751008-87761007,OCESN,"","Marseille-St-Charles - Valence-Ville",,2,,,
OCESN-87725689-87764308,OCESN,"","Mâcon-Ville - Pierrelatte",,2,,,
OCESN-87765008-87725689,OCESN,"","Avignon-Centre - Mâcon-Ville",,2,,,
OCESN-87765008-87761007,OCESN,"","Avignon-Centre - Valence-Ville",,2,,,
OCESN-87765008-87722025,OCESN,"","Avignon-Centre - Lyon-Perrache",,2,,,
OCE156707,OCESN,"","Lyon - St-Etienne - Firminy",,2,,,
OCESN-87726729-87722025,OCESN,"","Firminy - Lyon-Perrache",,2,,,
OCESN-87726729-87726000,OCESN,"","Firminy - St-Etienne-Châteaucreux",,2,,,
OCESN-87722025-87726000,OCESN,"","Lyon-Perrache - St-Etienne-Châteaucreux",,2,,,
OCE2222222,OCESN,"","Firminy - St-Etienne - Lyon",,2,,,
